year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,airport_code
2024,5,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",462.0,101.0,17.19,10.67,37.66,0.0,35.48,11.0,1.0,8605.0,1254.0,820.0,2419.0,0.0,4112.0,DEN
2024,5,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1104.0,287.0,98.34,4.64,111.37,0.0,72.65,0.0,8.0,15851.0,5536.0,473.0,4814.0,0.0,5028.0,DEN
2024,5,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2350.0,854.0,136.25,12.94,296.42,0.0,408.39,54.0,2.0,66405.0,13513.0,1615.0,15736.0,0.0,35541.0,DEN
2024,5,G4,Allegiant Air,DEN,"Denver, CO: Denver International",41.0,8.0,1.42,1.0,2.97,0.0,2.62,0.0,0.0,328.0,33.0,33.0,176.0,0.0,86.0,DEN
2024,4,AA,American Airlines Network,DEN,"Denver, CO: Denver International",731.0,222.0,64.1,8.39,74.38,0.0,75.13,5.0,0.0,13056.0,4504.0,464.0,2514.0,0.0,5574.0,DEN
2024,4,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4334.0,549.0,327.58,36.7,70.22,0.0,114.5,35.0,9.0,49278.0,30496.0,5018.0,3210.0,0.0,10554.0,DEN
2024,4,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8336.0,1535.0,417.38,12.25,355.0,5.66,744.71,25.0,4.0,72180.0,19648.0,1074.0,11233.0,180.0,40045.0,DEN
2024,4,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2095.0,681.0,118.39,5.65,190.23,0.0,366.73,22.0,1.0,66470.0,14809.0,1823.0,7699.0,0.0,42139.0,DEN
2024,4,G4,Allegiant Air,DEN,"Denver, CO: Denver International",34.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,395.0,322.0,0.0,26.0,0.0,47.0,DEN
2024,4,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7881.0,1275.0,397.63,26.34,439.95,0.0,411.08,30.0,10.0,84001.0,31179.0,2213.0,14325.0,0.0,36284.0,DEN
2024,4,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",177.0,25.0,10.5,2.0,5.52,0.0,6.98,2.0,1.0,2586.0,473.0,153.0,166.0,0.0,1794.0,DEN
2024,4,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",140.0,20.0,5.89,0.0,2.69,0.19,11.23,2.0,0.0,843.0,296.0,0.0,88.0,19.0,440.0,DEN
2024,4,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",60.0,17.0,8.84,0.0,5.41,0.0,2.75,0.0,0.0,874.0,573.0,0.0,183.0,0.0,118.0,DEN
2024,4,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",628.0,133.0,35.06,4.84,35.04,0.0,58.06,9.0,1.0,13833.0,3364.0,1196.0,1305.0,0.0,7968.0,DEN
2024,4,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1057.0,206.0,74.5,1.0,85.12,0.34,45.04,0.0,2.0,10140.0,4938.0,80.0,2563.0,52.0,2507.0,DEN
2024,3,AA,American Airlines Network,DEN,"Denver, CO: Denver International",715.0,199.0,57.82,8.06,35.66,0.53,96.92,7.0,0.0,16966.0,4834.0,478.0,1722.0,16.0,9916.0,DEN
2024,3,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1944.0,526.0,100.21,5.85,94.89,0.0,325.05,86.0,0.0,48834.0,10894.0,1700.0,4461.0,0.0,31779.0,DEN
2024,3,G4,Allegiant Air,DEN,"Denver, CO: Denver International",35.0,8.0,1.09,0.12,3.58,0.0,3.22,2.0,0.0,1405.0,1106.0,3.0,99.0,0.0,197.0,DEN
2024,3,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",144.0,36.0,10.77,0.0,7.82,0.19,17.22,3.0,0.0,2023.0,791.0,0.0,610.0,4.0,618.0,DEN
2024,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",92.0,30.0,16.76,0.0,2.01,0.56,10.66,2.0,1.0,2311.0,1359.0,0.0,75.0,58.0,819.0,DEN
2024,3,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3902.0,431.0,142.64,54.0,120.59,0.0,113.77,173.0,4.0,41166.0,18179.0,7511.0,4745.0,0.0,10731.0,DEN
2024,3,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8508.0,1547.0,384.19,10.29,265.83,4.23,882.46,185.0,0.0,77833.0,18127.0,664.0,8964.0,158.0,49920.0,DEN
2024,3,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",631.0,66.0,19.55,2.59,18.9,0.0,24.96,26.0,0.0,4502.0,1446.0,147.0,572.0,0.0,2337.0,DEN
2024,3,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1078.0,141.0,61.79,6.4,39.42,0.0,33.39,2.0,0.0,9340.0,3971.0,2114.0,1498.0,0.0,1757.0,DEN
2024,3,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8552.0,1167.0,367.65,24.02,362.81,0.0,412.53,76.0,9.0,78600.0,31740.0,1475.0,12447.0,0.0,32938.0,DEN
2024,3,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",463.0,69.0,19.34,0.0,14.41,0.0,35.25,15.0,1.0,6653.0,2439.0,0.0,484.0,0.0,3730.0,DEN
2024,2,AA,American Airlines Network,DEN,"Denver, CO: Denver International",653.0,138.0,45.69,1.45,41.81,1.68,47.38,0.0,0.0,8553.0,2400.0,150.0,1800.0,62.0,4141.0,DEN
2024,2,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",951.0,121.0,35.94,1.16,69.95,0.0,13.95,2.0,7.0,6387.0,3337.0,36.0,2300.0,0.0,714.0,DEN
2024,2,G4,Allegiant Air,DEN,"Denver, CO: Denver International",17.0,6.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,184.0,0.0,17.0,167.0,0.0,0.0,DEN
2024,2,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3626.0,701.0,309.48,81.55,146.84,2.11,161.02,115.0,19.0,74427.0,29541.0,11411.0,12524.0,84.0,20867.0,DEN
2024,2,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7500.0,1263.0,302.64,43.92,526.58,0.0,389.87,64.0,42.0,102008.0,24275.0,6710.0,26050.0,0.0,44973.0,DEN
2024,2,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7317.0,1286.0,285.66,34.62,498.85,3.29,463.58,27.0,29.0,75271.0,16707.0,3651.0,26808.0,68.0,28037.0,DEN
2024,2,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",121.0,24.0,7.13,0.33,8.18,0.0,8.36,0.0,0.0,884.0,272.0,9.0,286.0,0.0,317.0,DEN
2024,2,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",87.0,20.0,12.03,0.74,2.58,0.0,4.65,0.0,2.0,1247.0,807.0,26.0,111.0,0.0,303.0,DEN
2024,2,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",629.0,127.0,23.6,11.85,37.08,0.0,54.48,21.0,4.0,13788.0,3115.0,2503.0,1673.0,0.0,6497.0,DEN
2024,2,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1493.0,273.0,42.7,1.35,116.59,0.0,112.36,1.0,0.0,16147.0,2904.0,52.0,5334.0,0.0,7857.0,DEN
2024,2,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",401.0,93.0,17.72,6.56,29.07,0.0,39.65,9.0,1.0,10120.0,1776.0,455.0,1425.0,0.0,6464.0,DEN
2024,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",687.0,227.0,83.91,12.36,47.04,0.35,83.35,10.0,0.0,14659.0,4768.0,1298.0,1722.0,27.0,6844.0,DEN
2024,1,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7901.0,1381.0,421.14,88.56,387.45,0.0,483.86,551.0,9.0,125016.0,34892.0,17098.0,16432.0,0.0,56594.0,DEN
2024,1,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",126.0,35.0,12.41,0.0,8.56,0.0,14.03,15.0,0.0,1841.0,856.0,0.0,223.0,0.0,762.0,DEN
2024,1,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",36.0,14.0,3.35,0.0,6.23,0.77,3.65,0.0,0.0,749.0,124.0,0.0,419.0,20.0,186.0,DEN
2024,1,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",510.0,127.0,32.71,2.8,20.44,0.0,71.05,26.0,0.0,22112.0,5197.0,284.0,1089.0,0.0,15542.0,DEN
2024,1,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",96.0,21.0,8.76,0.22,10.49,0.0,1.54,0.0,1.0,916.0,335.0,11.0,485.0,0.0,85.0,DEN
2024,1,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",630.0,129.0,32.51,8.72,36.37,0.0,51.4,41.0,1.0,12003.0,2504.0,834.0,1622.0,0.0,7043.0,DEN
2024,1,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1469.0,323.0,70.96,2.4,80.87,0.0,168.76,14.0,0.0,27735.0,6013.0,167.0,4231.0,0.0,17324.0,DEN
2024,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3941.0,746.0,198.78,61.98,229.24,5.65,250.36,147.0,6.0,85484.0,30097.0,9308.0,11818.0,532.0,33729.0,DEN
2024,1,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8073.0,1618.0,441.93,15.8,387.91,5.25,767.12,290.0,6.0,76787.0,22758.0,1168.0,13225.0,230.0,39406.0,DEN
2024,1,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1003.0,166.0,69.74,9.32,58.34,0.0,28.6,0.0,0.0,9343.0,4385.0,838.0,2481.0,0.0,1639.0,DEN
2024,1,G4,Allegiant Air,DEN,"Denver, CO: Denver International",25.0,4.0,0.99,0.0,1.9,1.0,0.1,1.0,0.0,285.0,64.0,0.0,72.0,141.0,8.0,DEN
2024,12,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",772.0,198.0,39.5,0.9,106.02,0.1,51.48,3.0,6.0,15638.0,3593.0,70.0,7563.0,12.0,4400.0,DFW
2024,12,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",932.0,257.0,71.24,20.26,70.47,0.0,95.03,23.0,4.0,27154.0,7016.0,2876.0,3950.0,0.0,13312.0,DFW
2024,12,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2453.0,581.0,333.97,93.64,81.42,3.0,68.97,99.0,18.0,60805.0,35475.0,14531.0,6425.0,173.0,4201.0,DFW
2024,12,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",691.0,129.0,46.72,5.53,40.79,0.0,35.95,2.0,6.0,8457.0,2769.0,406.0,2427.0,0.0,2855.0,DFW
2024,12,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",144.0,29.0,9.17,5.04,9.39,0.0,5.4,2.0,0.0,3173.0,578.0,1188.0,780.0,0.0,627.0,DFW
2024,12,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW
2024,12,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2.0,2.0,0.0,0.0,1.55,0.0,0.45,0.0,0.0,152.0,0.0,0.0,132.0,0.0,20.0,DFW
2024,12,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13622.0,3036.0,795.72,161.48,934.51,11.7,1132.58,346.0,149.0,303265.0,95737.0,26955.0,56245.0,411.0,123917.0,DFW
2024,12,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",202.0,55.0,17.35,1.45,26.37,0.0,9.83,2.0,1.0,2203.0,520.0,67.0,1150.0,0.0,466.0,DFW
2024,12,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",29.0,4.0,0.95,1.0,2.05,0.0,0.0,0.0,0.0,182.0,71.0,64.0,47.0,0.0,0.0,DFW
2024,12,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1012.0,249.0,110.01,2.86,76.79,0.0,59.34,1.0,13.0,16391.0,8505.0,154.0,3446.0,0.0,4286.0,DFW
2024,12,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",729.0,228.0,35.33,1.89,81.03,0.0,109.75,2.0,6.0,18723.0,3441.0,310.0,5461.0,0.0,9511.0,DFW
2024,12,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5370.0,1102.0,244.35,133.43,332.56,4.24,387.42,79.0,32.0,96036.0,16444.0,20437.0,21914.0,159.0,37082.0,DFW
2024,11,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13090.0,2298.0,543.46,108.58,787.55,5.76,852.65,228.0,95.0,206051.0,67889.0,16176.0,36048.0,389.0,85549.0,DFW
2024,11,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",197.0,63.0,8.76,0.89,44.64,0.0,8.71,3.0,1.0,2595.0,346.0,127.0,1849.0,0.0,273.0,DFW
2024,11,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.0,3.0,0.03,0.0,2.6,0.0,0.37,0.0,1.0,92.0,1.0,0.0,80.0,0.0,11.0,DFW
2024,11,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1029.0,165.0,71.18,1.98,62.81,0.0,29.03,1.0,15.0,10583.0,5292.0,841.0,2814.0,0.0,1636.0,DFW
2024,11,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",906.0,280.0,50.17,2.68,115.91,0.0,111.24,12.0,2.0,24982.0,5139.0,270.0,6725.0,0.0,12848.0,DFW
2024,11,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5095.0,732.0,151.48,92.62,253.09,2.45,232.37,82.0,21.0,53942.0,11203.0,9440.0,14889.0,59.0,18351.0,DFW
2024,11,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",778.0,152.0,48.09,0.45,76.63,1.15,25.67,7.0,5.0,9156.0,2783.0,39.0,4099.0,68.0,2167.0,DFW
2024,11,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",839.0,121.0,37.94,8.81,26.98,0.12,47.15,10.0,1.0,14893.0,6063.0,913.0,1578.0,25.0,6314.0,DFW
2024,11,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2450.0,568.0,307.67,94.82,72.49,2.67,90.35,87.0,19.0,58874.0,32260.0,14722.0,6435.0,160.0,5297.0,DFW
2024,11,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",771.0,149.0,37.5,3.73,69.64,0.0,38.13,2.0,8.0,10937.0,1793.0,345.0,4723.0,0.0,4076.0,DFW
2024,11,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",134.0,21.0,7.61,0.92,7.47,0.0,5.0,1.0,0.0,1536.0,530.0,34.0,640.0,0.0,332.0,DFW
2024,10,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2925.0,561.0,358.03,33.06,41.73,2.9,125.28,4.0,0.0,51112.0,35724.0,4202.0,2221.0,298.0,8667.0,DFW
2024,10,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",787.0,105.0,40.02,0.0,29.71,0.0,35.27,0.0,1.0,6129.0,2539.0,0.0,784.0,0.0,2806.0,DFW
2024,10,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",167.0,16.0,5.5,0.0,5.38,0.0,5.13,0.0,0.0,619.0,242.0,0.0,161.0,0.0,216.0,DFW
2024,10,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW
2024,10,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14563.0,1923.0,600.5,22.04,494.59,7.6,798.26,69.0,8.0,163335.0,65621.0,3308.0,16766.0,290.0,77350.0,DFW
2024,10,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",210.0,58.0,15.54,0.0,31.59,0.0,10.87,0.0,2.0,2257.0,719.0,0.0,1120.0,0.0,418.0,DFW
2024,10,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,301.0,201.0,0.0,100.0,0.0,0.0,DFW
2024,10,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1084.0,112.0,58.59,1.51,30.57,0.0,21.32,0.0,1.0,6547.0,4105.0,50.0,1059.0,0.0,1333.0,DFW
2024,10,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",962.0,273.0,60.01,2.79,73.46,0.0,136.74,23.0,0.0,19620.0,5676.0,251.0,2941.0,0.0,10752.0,DFW
2024,10,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5923.0,514.0,161.45,7.58,143.66,1.96,199.36,0.0,1.0,31593.0,12267.0,471.0,5533.0,132.0,13190.0,DFW
2024,10,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",814.0,117.0,33.29,1.16,49.32,0.41,32.82,8.0,0.0,6255.0,1784.0,19.0,2228.0,7.0,2217.0,DFW
2024,10,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",559.0,71.0,27.91,1.95,12.03,0.0,29.12,1.0,1.0,9382.0,3904.0,64.0,391.0,0.0,5023.0,DFW
2024,9,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13353.0,2331.0,641.11,66.67,668.14,5.68,949.4,38.0,20.0,170350.0,65091.0,3416.0,22037.0,231.0,79575.0,DFW
2024,9,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",235.0,79.0,17.29,0.0,46.6,0.65,14.45,1.0,1.0,3177.0,852.0,0.0,1783.0,28.0,514.0,DFW
2024,9,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.0,10.0,5.44,0.0,4.36,0.0,0.2,0.0,0.0,692.0,578.0,0.0,97.0,0.0,17.0,DFW
2024,9,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1044.0,162.0,65.2,3.69,58.57,0.0,34.54,0.0,0.0,8626.0,4501.0,215.0,1880.0,0.0,2030.0,DFW
2024,9,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",949.0,340.0,66.05,1.55,137.21,0.0,135.18,6.0,2.0,18325.0,5167.0,66.0,4951.0,0.0,8141.0,DFW
2024,9,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5693.0,871.0,177.21,34.38,315.78,0.98,342.65,19.0,1.0,46620.0,13576.0,1943.0,10307.0,29.0,20765.0,DFW
2024,9,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",842.0,164.0,37.48,5.56,89.9,2.98,28.08,6.0,0.0,10441.0,2833.0,502.0,4258.0,152.0,2696.0,DFW
2024,9,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",706.0,144.0,40.24,6.14,39.51,0.46,57.65,9.0,1.0,13664.0,5885.0,261.0,1451.0,55.0,6012.0,DFW
2024,9,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2608.0,542.0,297.01,59.79,103.86,1.68,79.66,3.0,4.0,35758.0,22739.0,4107.0,4431.0,48.0,4433.0,DFW
2024,9,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",744.0,110.0,34.47,1.93,44.79,0.0,28.82,0.0,2.0,4322.0,1224.0,82.0,1290.0,0.0,1726.0,DFW
2024,9,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",178.0,35.0,9.6,0.0,16.21,0.0,9.19,0.0,0.0,2414.0,725.0,0.0,547.0,0.0,1142.0,DFW
2024,9,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DFW
2024,8,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14274.0,3519.0,1033.96,133.11,525.16,10.95,1815.82,204.0,19.0,357076.0,122038.0,14004.0,22755.0,540.0,197739.0,DFW
2024,8,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",243.0,86.0,17.38,0.26,42.82,0.0,25.53,1.0,0.0,3847.0,928.0,47.0,1627.0,0.0,1245.0,DFW
2024,8,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.0,11.0,8.45,0.0,2.1,0.0,0.46,2.0,0.0,797.0,696.0,0.0,90.0,0.0,11.0,DFW
2024,8,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1081.0,234.0,111.64,7.67,60.06,0.0,54.63,12.0,0.0,14246.0,7378.0,459.0,2575.0,0.0,3834.0,DFW
2024,8,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",960.0,357.0,66.0,5.7,107.91,0.0,177.38,23.0,0.0,24753.0,5418.0,486.0,4712.0,0.0,14137.0,DFW
2024,8,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6546.0,960.0,233.11,26.98,213.3,0.86,485.74,9.0,1.0,65100.0,21968.0,2151.0,7784.0,25.0,33172.0,DFW
2024,8,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1017.0,287.0,71.52,7.78,127.99,2.26,77.45,14.0,0.0,20916.0,5492.0,751.0,7631.0,64.0,6978.0,DFW
2024,8,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",880.0,147.0,44.99,6.85,16.46,0.07,78.63,6.0,0.0,16863.0,5817.0,767.0,614.0,16.0,9649.0,DFW
2024,8,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2172.0,329.0,203.86,37.49,34.21,0.88,52.56,1.0,4.0,30349.0,21850.0,3040.0,1603.0,22.0,3834.0,DFW
2024,8,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",687.0,176.0,62.84,7.36,43.61,0.0,62.18,14.0,0.0,13173.0,4463.0,1331.0,2236.0,0.0,5143.0,DFW
2024,8,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",214.0,45.0,25.9,1.78,3.08,0.0,14.24,0.0,0.0,3844.0,1910.0,147.0,152.0,0.0,1635.0,DFW
2024,8,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",10.0,3.0,0.29,0.0,1.25,0.0,1.46,0.0,0.0,121.0,10.0,0.0,60.0,0.0,51.0,DFW
2024,7,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",15201.0,5023.0,1355.87,182.22,884.84,11.95,2588.13,263.0,43.0,500282.0,163591.0,16889.0,40092.0,557.0,279153.0,DFW
2024,7,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",244.0,75.0,23.76,1.29,27.67,0.0,22.28,4.0,0.0,2892.0,978.0,64.0,1026.0,0.0,824.0,DFW
2024,7,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.0,13.0,5.04,0.0,6.26,0.0,1.7,0.0,0.0,637.0,322.0,0.0,214.0,0.0,101.0,DFW
2024,7,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1061.0,335.0,144.41,5.68,101.79,0.0,83.12,72.0,4.0,27973.0,16125.0,800.0,4661.0,0.0,6387.0,DFW
2024,7,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",975.0,409.0,90.19,6.63,123.65,0.0,188.54,53.0,1.0,30495.0,8695.0,490.0,5887.0,0.0,15423.0,DFW
2024,7,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",6885.0,1936.0,377.22,99.9,396.34,9.34,1053.2,62.0,8.0,128370.0,31137.0,7079.0,17077.0,251.0,72826.0,DFW
2024,7,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1052.0,391.0,99.14,11.06,161.6,3.28,115.92,35.0,1.0,33743.0,9693.0,728.0,11391.0,164.0,11767.0,DFW
2024,7,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",816.0,227.0,57.36,15.4,36.35,0.88,117.01,32.0,3.0,28600.0,10511.0,1220.0,2039.0,27.0,14803.0,DFW
2024,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2115.0,451.0,192.8,93.33,118.36,3.65,42.86,11.0,5.0,41717.0,24008.0,10502.0,5001.0,145.0,2061.0,DFW
2024,7,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",691.0,220.0,68.94,12.25,56.36,0.0,82.45,25.0,2.0,17655.0,5094.0,1509.0,2655.0,0.0,8397.0,DFW
2024,7,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",209.0,86.0,33.46,2.63,15.96,0.0,33.95,20.0,1.0,8475.0,3086.0,633.0,1104.0,0.0,3652.0,DFW
2024,7,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",9.0,2.0,0.0,0.0,1.22,0.0,0.78,0.0,0.0,33.0,0.0,0.0,19.0,0.0,14.0,DFW
2024,6,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",179.0,63.0,28.59,3.46,14.47,0.0,16.48,3.0,2.0,4722.0,1917.0,377.0,676.0,0.0,1752.0,DFW
